id,ax,ay,az
881,13.176,-15.128,1004.304
882,10.248,-16.104,1007.72
883,9.272,-18.544,1004.792
884,12.688,-14.64,1005.768
885,13.664,-12.688,1000.888
886,14.152,-18.056,1002.84
887,10.736,-18.056,1001.376
888,13.664,-15.128,1000.888
889,10.736,-16.104,1000.4
890,10.736,-18.056,1003.816
891,12.2,-17.568,1001.864
892,9.76,-19.032,1000.4
893,11.712,-17.08,1001.376
894,11.712,-19.032,1003.816
895,11.224,-13.664,1004.304
896,7.808,-18.056,1003.816
897,15.128,-17.08,1007.232
898,9.76,-15.616,1005.28
899,10.736,-18.544,1004.304
900,17.08,-15.616,1003.328
901,10.248,-14.152,1005.28
902,8.784,-16.104,1004.792
903,14.64,-16.104,1000.888
904,13.176,-18.056,1005.28
905,12.688,-16.592,1004.304
906,14.64,-14.64,1001.376
907,10.736,-20.496,1000.4
908,12.688,-19.52,1003.328
909,13.176,-13.176,1002.84
910,14.152,-18.056,1001.376
911,13.664,-17.568,1003.816
912,16.104,-15.128,1005.28
913,14.152,-16.104,1001.376
914,9.76,-16.104,1002.84
915,12.2,-17.568,1005.768
916,12.688,-19.032,1004.792
917,15.616,-17.568,1001.376
918,19.52,-16.592,1000.4
919,13.664,-12.688,1004.304
920,14.64,-13.176,1000.888
921,14.64,-11.224,999.912
922,11.224,-14.152,999.912
923,12.688,-17.568,1008.208
924,8.296,-14.64,998.936
925,11.712,-17.08,998.936
926,11.712,-15.616,999.424
927,10.736,-13.664,1004.304
928,14.152,-14.64,1003.816
929,11.224,-12.2,1000.888
930,12.688,-16.104,997.96
931,13.176,-17.568,1000.888
932,11.712,-16.104,1001.864
933,9.272,-16.104,1003.328
934,10.248,-14.64,1002.352
935,9.272,-16.104,1001.376
936,12.688,-17.08,1000.888
937,10.736,-16.592,1004.304
938,13.176,-16.104,1003.328
939,9.76,-15.616,1004.304
940,14.64,-18.544,1005.28
941,13.176,-17.568,999.912
942,11.712,-12.688,1007.232
943,9.272,-14.64,1004.304
944,11.712,-16.592,1001.864
945,6.832,-14.152,998.448
946,10.736,-18.056,1000.4
947,12.2,-18.056,1000.4
948,11.224,-15.616,1004.792
949,13.664,-17.568,999.912
950,10.736,-17.08,1002.84
951,13.664,-16.592,1002.84
952,12.2,-15.128,1000.888
953,13.176,-15.616,1000.888
954,10.248,-17.568,1003.328
955,13.176,-16.592,1002.84
956,12.2,-18.056,1002.352
957,12.2,-17.568,1002.352
958,14.152,-17.08,1001.864
959,15.616,-18.544,1000.888
960,15.616,-15.616,1005.28
961,13.664,-15.128,999.424
962,16.104,-17.08,1001.864
963,11.712,-19.52,1004.792
964,12.688,-16.592,1006.744
965,16.592,-19.52,1001.376
966,13.176,-16.104,1001.376
967,15.616,-14.152,1005.28
968,14.64,-18.544,1004.304
969,14.64,-15.616,1000.4
970,11.712,-17.568,1001.864
971,14.64,-17.08,1003.328
972,11.712,-15.616,999.424
973,13.664,-18.056,1003.816
974,14.64,-17.568,1001.864
975,11.712,-17.568,1003.816
976,15.128,-16.104,1008.208
977,13.176,-17.08,1004.792
978,14.64,-21.96,1004.792
979,11.712,-20.984,1002.84
980,12.2,-16.104,1005.28
981,13.176,-24.4,999.912
982,14.152,-24.4,1005.768
983,13.664,-16.592,1001.376
984,11.712,-17.08,1001.864
985,16.104,-16.592,1002.84
986,11.712,-14.152,1005.28
987,11.224,-17.568,1003.816
988,14.152,-16.104,1002.352
989,14.64,-17.568,1004.792
990,11.712,-18.544,1007.72
991,17.08,-16.104,998.448
992,14.152,-18.056,1001.376
993,17.08,-17.08,1005.768
994,16.592,-16.104,1005.28
995,15.128,-17.568,1002.352
996,15.128,-16.592,1003.816
997,13.664,-14.152,1003.328
998,14.152,-16.592,1004.792
999,10.736,-12.2,1005.28
1000,11.712,-20.008,1002.352
1001,12.2,-18.056,1001.864
1002,14.64,-18.056,1005.28
1003,13.664,-20.008,1002.352
1004,15.616,-19.032,1000.888
1005,12.2,-15.128,1002.84
1006,13.176,-13.176,1005.28
1007,17.08,-17.568,1003.328
1008,17.08,-13.664,999.912
1009,15.128,-17.08,1000.4
1010,14.64,-20.496,1001.376
1011,12.688,-14.152,1004.792
1012,10.248,-19.032,999.424
1013,13.176,-14.152,999.912
1014,12.2,-17.568,1003.328
1015,10.248,-18.544,1002.352
1016,9.272,-13.664,1004.792
1017,12.2,-14.64,1000.4
1018,16.104,-16.104,1003.816
1019,14.152,-18.544,1004.304
1020,19.52,-17.568,1003.816
1021,15.128,-16.104,1001.864
1022,13.176,-18.056,1004.792
1023,16.592,-17.08,1001.376
1024,13.664,-16.104,1002.352
1025,13.664,-20.008,1002.84
1026,12.2,-16.104,1001.376
1027,16.592,-15.616,999.912
1028,12.688,-13.176,1006.256
1029,13.176,-16.104,1003.328
1030,14.64,-18.056,1002.84
1031,15.128,-19.032,998.936
1032,11.712,-14.64,1002.352
1033,11.712,-17.08,1006.744
1034,15.128,-17.08,1001.376
1035,13.176,-16.104,1002.84
1036,12.688,-16.104,1001.376
1037,11.224,-19.52,1000.4
1038,12.688,-18.544,1004.792
1039,14.64,-20.496,999.912
1040,14.152,-15.128,1000.888
1041,17.568,-16.592,1001.376
1042,16.592,-18.056,1003.328
1043,12.688,-15.616,1001.864
1044,14.152,-15.128,1001.864
1045,11.712,-15.616,1004.304
1046,12.2,-14.64,1005.28
1047,12.688,-15.616,1002.352
1048,13.176,-19.52,1001.864
1049,13.176,-16.592,1002.352
1050,13.176,-19.032,1005.28
1051,13.664,-14.152,998.448
1052,12.688,-12.688,1005.28
1053,13.664,-13.664,1002.84
1054,13.176,-13.664,1004.304
1055,14.152,-14.152,1003.816
1056,15.616,-15.616,1004.792
1057,14.152,-17.568,1003.328
1058,14.64,-15.616,1003.816
1059,14.64,-13.664,1001.864
1060,11.224,-15.128,999.912
1061,7.808,-13.176,998.936
1062,11.712,-14.64,1003.816
1063,12.688,-15.616,1001.376
1064,13.664,-18.056,1001.376
1065,14.152,-14.64,1002.352
1066,15.128,-19.032,1004.304
1067,12.688,-18.544,1001.376
1068,14.152,-15.616,1001.376
1069,16.104,-15.128,1000.888
1070,15.616,-11.712,999.424
1071,13.664,-15.616,1000.888
1072,15.616,-15.616,1002.352
1073,13.664,-12.688,1004.304
1074,11.712,-14.152,1005.28
1075,14.64,-16.104,1004.304
1076,15.616,-16.592,1001.376
1077,14.152,-11.224,1001.864
1078,15.128,-15.128,999.424
1079,11.224,-18.056,1000.888
1080,12.2,-16.104,1003.816
1081,8.784,-17.08,997.472
1082,13.664,-18.056,1001.376
1083,11.712,-14.64,1005.768
1084,12.2,-20.008,1003.816
1085,11.224,-13.664,999.424
1086,11.712,-11.224,1001.376
1087,12.688,-17.568,1001.376
1088,10.736,-14.152,1001.376
1089,13.176,-13.176,1001.376
1090,13.664,-14.152,1001.864
1091,11.224,-14.152,1004.792
1092,9.272,-18.056,1002.84
1093,8.784,-13.664,1000.888
1094,10.736,-16.592,1001.864
1095,11.224,-14.64,1003.328
1096,13.176,-18.056,1001.864
1097,11.712,-14.152,1004.792
1098,14.64,-12.2,1003.816
1099,13.176,-16.104,1002.352
1100,12.688,-16.592,1001.864
1101,12.688,-16.592,1002.84
1102,14.64,-16.592,1000.888
1103,12.2,-16.592,1001.376
1104,14.152,-15.616,1001.864
1105,13.664,-16.104,1002.352
1106,11.712,-12.2,1000.4
1107,13.664,-12.2,999.912
1108,14.64,-18.544,1001.864
1109,12.688,-19.52,1000.888
1110,13.176,-16.104,1002.352
1111,14.152,-17.08,999.424
1112,11.224,-16.104,1001.864
1113,13.664,-15.128,1003.328
1114,11.224,-17.08,1001.864
1115,9.76,-18.544,1000.888
1116,13.176,-12.688,1002.352
1117,10.248,-15.616,1002.352
1118,10.736,-19.52,1003.816
1119,11.224,-18.056,1003.328
1120,10.736,-19.52,1001.864
1121,13.176,-15.128,1003.816
1122,13.176,-15.128,1002.84
1123,10.736,-22.936,1004.304
1124,10.736,-14.64,1003.816
1125,9.272,-16.104,1002.352
1126,10.248,-17.08,996.496
1127,9.272,-16.104,1001.376
1128,11.224,-15.128,999.912
1129,12.2,-15.616,1001.864
1130,13.664,-13.664,1002.84
1131,10.736,-15.128,996.008
1132,8.784,-17.08,999.912
1133,11.712,-17.568,1004.792
1134,10.248,-15.616,1003.328
1135,12.688,-15.128,1004.304
1136,15.616,-16.104,1001.376
1137,9.76,-17.08,1001.376
1138,10.248,-13.664,999.912
1139,11.224,-18.056,1003.816
1140,12.2,-15.616,1000.4
1141,12.2,-17.08,1002.84
1142,12.2,-18.056,1003.816
1143,13.664,-15.616,1003.328
1144,12.2,-17.568,1004.792
1145,10.248,-17.568,1002.84
1146,11.712,-16.592,1000.888
1147,11.712,-17.568,1004.304
1148,14.152,-17.568,1002.84
1149,11.712,-20.008,1001.376
1150,10.736,-17.568,1004.304
1151,11.224,-15.128,1005.768
1152,11.712,-19.52,1003.328
1153,14.152,-17.08,999.912
1154,10.248,-15.616,1002.352
1155,14.152,-14.152,1002.352
1156,15.128,-14.64,1003.328
1157,11.712,-18.056,1006.256
1158,9.272,-18.056,1002.84
1159,10.248,-13.176,1001.864
1160,12.688,-15.616,1008.208
1161,12.2,-13.176,1007.232
1162,14.152,-18.056,997.96
1163,13.176,-16.104,1001.864
1164,14.64,-16.592,1000.4
1165,10.248,-14.152,1002.352
1166,15.128,-17.08,1003.816
1167,12.688,-14.64,998.936
1168,11.224,-14.152,998.448
1169,12.688,-17.08,1002.84
1170,12.2,-14.152,1000.4
1171,15.128,-13.176,1000.888
1172,15.128,-11.712,1002.352
1173,15.128,-13.664,1000.4
1174,17.08,-14.152,1005.768
1175,13.176,-14.64,1001.864
1176,16.104,-15.128,999.424
1177,14.152,-19.52,998.448
1178,15.616,-17.568,1003.328
1179,12.688,-14.152,1007.232
1180,9.76,-17.568,1002.352
1181,16.592,-16.104,1003.328
1182,12.2,-15.128,1003.816
1183,10.248,-15.616,1001.376
1184,16.592,-14.64,1003.328
1185,12.688,-14.152,1006.744
1186,16.104,-17.568,1007.232
1187,13.176,-12.2,1000.888
1188,12.2,-13.176,1001.864
1189,13.664,-14.152,998.936
1190,9.76,-16.104,1003.328
1191,16.104,-12.688,1004.792
1192,8.784,-17.568,1003.816
1193,11.224,-18.544,1001.864
1194,9.76,-15.128,1000.4
1195,11.712,-16.592,1002.352
1196,11.712,-14.152,1002.352
1197,11.224,-18.056,1000.888
1198,12.2,-15.128,999.424
1199,16.592,-18.056,1002.352
1200,11.224,-16.104,1005.768
1201,15.128,-13.176,1000.888
1202,11.224,-18.056,1001.864
1203,12.688,-15.128,1002.84
1204,12.688,-16.104,1005.768
1205,13.176,-17.568,1001.864
1206,13.176,-17.568,1001.376
1207,15.128,-18.544,1002.84
1208,13.664,-16.592,1003.816
1209,13.664,-15.616,1004.792
1210,13.664,-17.08,1002.84
1211,14.64,-19.52,1003.328
1212,12.688,-15.128,1006.256
1213,13.664,-16.104,1002.352
1214,14.64,-15.128,1005.28
1215,12.688,-16.592,1006.256
1216,13.664,-20.496,1004.792
1217,13.664,-15.616,1006.256
1218,12.2,-18.544,1004.304
1219,11.224,-17.08,1002.84
1220,8.784,-18.056,999.912
1221,7.32,-14.152,997.96
1222,11.224,-15.128,1006.256
1223,13.176,-19.032,1003.816
1224,13.176,-18.544,1002.352
1225,10.248,-17.568,1006.256
1226,7.808,-16.592,1005.768
1227,14.152,-18.056,1003.816
1228,11.224,-19.032,1005.28
1229,13.176,-17.568,998.936
1230,8.784,-21.472,1004.792
1231,8.784,-17.568,1002.352
1232,11.224,-16.104,1003.816
1233,13.176,-16.104,1004.792
1234,13.664,-17.568,1002.84
1235,13.176,-17.08,1003.816
1236,16.592,-16.104,1005.768
1237,13.176,-22.448,1001.376
1238,10.736,-21.96,1002.84
1239,11.712,-17.08,1002.352
1240,11.712,-15.616,1006.256
1241,14.64,-17.08,1001.376
1242,10.248,-15.616,1004.792
1243,9.76,-17.568,1002.352
1244,14.64,-16.104,1004.792
1245,13.664,-18.056,1000.4
1246,12.2,-17.568,1002.352
1247,13.664,-15.128,999.424
1248,12.688,-16.592,1006.256
1249,10.248,-16.592,1001.376
1250,13.664,-15.616,1005.28
1251,11.224,-15.616,1000.4
1252,13.176,-16.592,1001.864
1253,11.712,-16.592,1000.4
1254,10.248,-16.592,1000.888
1255,8.784,-18.056,1007.232
1256,14.152,-16.104,1003.328
1257,11.712,-16.104,1004.304
1258,14.152,-20.496,1004.304
1259,10.736,-15.128,1003.328
1260,11.224,-18.056,1004.792
1261,13.664,-16.104,1001.864
1262,8.784,-16.104,999.912
1263,11.712,-19.52,1003.816
1264,15.128,-14.64,1004.304
1265,13.664,-19.52,1003.816
1266,13.176,-15.128,1000.888
1267,12.688,-13.664,1003.816
1268,14.152,-14.152,1007.232
1269,13.176,-16.104,1001.376
1270,12.2,-15.616,1000.4
1271,12.688,-17.08,995.52
1272,11.224,-16.592,996.984
1273,15.616,-12.2,1000.4
1274,14.152,-16.104,1002.352
1275,10.736,-15.128,1003.816
1276,14.64,-13.176,1003.816
1277,13.176,-19.032,1005.28
1278,13.176,-19.52,1003.328
1279,13.664,-18.544,1000.888
1280,12.2,-15.128,1003.816
1281,11.224,-16.104,1000.4
1282,8.784,-17.568,998.936
1283,13.176,-19.52,1002.84
1284,11.224,-16.104,1003.816
1285,16.592,-15.128,1003.816
1286,15.616,-12.2,1006.256
1287,13.176,-19.032,1004.304
1288,14.152,-15.128,1000.888
1289,15.128,-16.592,1005.28
1290,16.592,-14.152,1003.328
1291,11.712,-16.592,1001.376
1292,14.152,-15.616,1002.352
1293,11.712,-15.128,1004.792
1294,12.2,-15.128,1002.84
1295,12.688,-15.128,1000.4
1296,12.688,-15.616,1005.28
1297,14.152,-15.616,1008.208
1298,14.152,-16.104,1005.28
1299,13.664,-19.032,1001.376
1300,14.64,-16.592,1002.84
1301,12.688,-14.152,1000.4
1302,17.568,-16.592,1004.304
1303,15.616,-15.616,1003.328
1304,10.736,-17.08,1005.28
1305,16.592,-12.688,1005.768
1306,9.76,-18.056,1000.4
1307,10.248,-19.032,1001.864
1308,15.128,-19.032,1000.888
1309,16.104,-17.08,1005.768
1310,11.224,-15.616,1000.4
1311,13.664,-16.104,999.424
1312,16.592,-18.056,1004.304
1313,12.2,-17.08,1004.792
1314,12.688,-12.688,1001.864
1315,9.272,-18.056,1007.232
1316,14.152,-13.176,1001.376
1317,16.104,-16.592,999.912
1318,13.176,-17.08,1002.352
1319,13.664,-17.08,1000.888
1320,12.688,-14.64,996.984
1321,13.176,-18.544,1001.376
1322,11.224,-17.568,1005.768
1323,8.784,-13.176,1005.768
1324,11.224,-15.128,1001.864
1325,12.2,-16.104,1000.888
1326,12.2,-16.592,1005.28
1327,9.272,-20.496,1001.376
1328,13.176,-16.104,1001.376
1329,11.712,-14.152,1001.864
1330,13.176,-16.592,1001.864
1331,11.224,-15.128,1002.352
1332,11.712,-16.104,999.424
1333,11.712,-14.152,998.936
1334,13.664,-16.104,1002.84
1335,14.64,-13.176,1003.328
1336,11.712,-17.568,1000.888
1337,13.176,-17.568,1000.888
1338,12.2,-16.592,998.936
1339,13.664,-14.152,1006.744
1340,13.176,-11.712,1004.792
1341,14.152,-16.592,1001.376
1342,12.688,-15.616,1000.4
1343,15.616,-14.152,999.912
1344,11.712,-16.104,1000.888
1345,11.712,-12.2,996.496
1346,11.712,-13.176,998.936
1347,13.176,-12.688,1002.352
1348,14.152,-15.128,1000.888
1349,16.592,-15.128,1000.888
1350,12.2,-18.056,1003.816
1351,11.712,-21.472,1001.376
1352,12.2,-17.08,1000.4
1353,15.128,-14.64,1000.4
1354,13.176,-18.544,1000.888
1355,13.664,-18.056,999.424
1356,12.688,-16.592,1001.376
1357,14.64,-17.568,1004.304
1358,14.152,-16.104,1000.888
1359,14.64,-20.984,998.936
1360,13.176,-15.616,1001.376
1361,13.176,-18.544,999.912
1362,15.616,-15.128,1005.28
1363,14.152,-17.08,1001.376
1364,13.176,-16.104,1000.888
1365,12.688,-13.664,1003.816
1366,11.224,-17.08,999.424
1367,12.2,-16.104,996.496
1368,11.224,-18.056,1002.352
1369,14.152,-20.008,1002.352
1370,9.272,-18.544,1001.864
1371,15.128,-17.08,1003.328
1372,14.152,-15.616,1001.376
1373,14.64,-20.008,1002.352
1374,9.76,-15.128,1003.816
1375,15.128,-14.64,1001.864
1376,13.176,-13.664,998.448
1377,12.688,-17.568,1000.888
1378,12.2,-15.616,1005.768
1379,14.64,-14.152,1001.376
1380,13.176,-17.568,1000.4
1381,14.152,-17.08,1004.304
1382,13.176,-14.64,1003.328
1383,12.688,-14.64,1001.376
1384,11.712,-18.056,1001.864
1385,10.736,-19.52,1000.888
1386,11.712,-15.616,1001.864
1387,15.616,-16.592,1000.888
1388,10.248,-16.592,1004.792
1389,9.272,-15.616,1001.376
1390,13.664,-15.616,1002.84
1391,14.152,-15.616,1002.84
1392,14.64,-18.544,1005.28
1393,13.176,-16.104,1003.816
1394,13.176,-15.128,1000.4
1395,14.152,-17.568,1003.328
1396,15.128,-15.128,1004.792
1397,15.128,-21.96,1006.256
1398,13.176,-16.104,1004.792
1399,12.2,-15.128,1001.376
1400,9.76,-15.128,1000.888
1401,13.664,-14.152,999.424
1402,13.176,-13.664,1002.352
1403,13.664,-14.64,1002.84
1404,14.152,-14.64,1000.4
1405,12.688,-15.128,1003.328
1406,9.76,-17.568,1003.816
1407,8.784,-17.568,1002.84
1408,9.76,-14.64,1000.4
1409,11.224,-14.64,1001.864
1410,13.176,-14.152,999.912
1411,13.176,-18.056,1000.4
1412,13.664,-17.08,1001.864
1413,16.592,-14.64,1002.352
1414,12.2,-15.128,1002.84
1415,17.08,-16.104,1006.256
1416,10.248,-13.664,1003.328
1417,15.128,-20.496,999.912
1418,17.08,-11.712,999.912
1419,15.616,-9.76,997.96
1420,12.2,-16.592,999.424
1421,18.056,-10.248,999.424
1422,16.592,-16.104,1002.352
1423,13.176,-13.176,1000.888
1424,14.64,-13.176,1000.4
1425,14.152,-17.08,1002.84
1426,12.2,-16.104,1003.816
1427,15.128,-13.176,1002.84
1428,16.104,-17.08,1002.352
1429,13.664,-15.128,1003.328
1430,13.664,-10.248,1001.376
1431,12.2,-16.104,1003.328
1432,12.688,-14.64,1001.864
1433,14.64,-17.08,999.912
1434,13.664,-17.568,1001.864
1435,15.128,-14.64,1003.328
1436,11.224,-14.152,1001.376
1437,17.08,-18.544,1001.864
1438,11.712,-18.544,998.448
1439,11.712,-14.152,1005.28
1440,12.2,-16.104,1004.792
1441,9.76,-14.64,1000.888
1442,15.616,-15.616,1000.888
1443,12.2,-15.616,1002.84
1444,12.688,-11.224,1001.376
1445,11.224,-15.616,997.96
1446,13.176,-15.128,997.96
1447,12.2,-15.616,1000.4
1448,12.688,-18.544,1002.352
1449,13.176,-17.568,1000.888
1450,13.176,-17.568,996.984
1451,15.128,-14.152,999.912
1452,14.152,-18.544,1002.352
1453,9.76,-13.176,1004.792
1454,15.616,-15.128,1001.376
1455,13.176,-17.08,1004.792
1456,15.616,-15.128,1002.84
1457,15.128,-18.544,1002.84
1458,12.688,-19.032,1001.864
1459,16.592,-17.08,1002.352
1460,15.616,-16.104,1006.256
1461,15.128,-15.128,1005.768
1462,15.128,-18.056,1001.864
1463,12.688,-19.032,1001.376
1464,15.128,-18.544,1003.328
1465,12.2,-10.736,1006.744
1466,12.688,-10.736,1006.744
1467,11.224,-14.64,1004.792
1468,11.224,-19.032,1005.28
1469,9.272,-18.056,1005.28
1470,12.688,-15.616,1003.816
1471,16.592,-16.104,1002.84
1472,11.712,-19.52,1004.792
1473,13.664,-14.64,1008.696
1474,13.176,-19.032,1007.232
1475,10.736,-18.056,997.96
1476,14.64,-17.08,1000.4
1477,11.712,-19.032,1006.256
1478,11.224,-15.616,1005.768
1479,12.2,-13.664,1007.232
1480,11.712,-18.056,1002.352
1481,14.64,-17.568,1003.816
1482,9.76,-12.2,1006.256
1483,11.224,-13.176,1004.792
1484,15.128,-15.616,1005.28
1485,13.664,-20.496,1000.4
1486,13.664,-17.568,1005.28
1487,13.664,-16.104,1000.4
1488,10.736,-18.544,1001.376
1489,10.736,-15.128,1002.84
1490,14.152,-16.592,1004.792
1491,9.76,-16.592,1002.84
1492,11.712,-16.104,1004.792
1493,13.176,-19.032,1002.84
1494,12.688,-18.056,1003.328
1495,11.712,-18.056,1001.864
1496,10.248,-16.104,999.912
1497,13.176,-14.152,1000.888
1498,13.176,-14.64,1006.256
1499,10.736,-13.176,1002.84
1500,9.76,-17.08,1002.352
1501,16.104,-16.592,1002.352
1502,12.2,-15.128,1001.864
1503,13.176,-16.592,999.424
1504,10.736,-18.544,1000.4
1505,12.2,-19.52,999.424
1506,15.128,-16.104,1003.816
1507,15.128,-16.592,1002.84
1508,14.152,-10.736,1002.84
1509,12.2,-13.176,1002.84
1510,13.664,-19.032,1008.208
1511,13.664,-17.08,1003.816
1512,11.712,-16.592,1000.888
1513,15.128,-17.08,1000.4
1514,11.712,-16.104,1001.864
1515,13.176,-13.664,1002.84
1516,10.736,-17.568,1000.888
1517,12.2,-19.032,1002.352
1518,9.272,-17.08,1000.4
1519,11.224,-18.544,1003.816
1520,10.736,-18.056,1004.792
1521,11.712,-14.152,1003.328
1522,8.784,-18.056,1002.352
1523,10.736,-17.568,999.424
1524,12.2,-18.544,1001.376
1525,13.664,-14.152,998.936
1526,13.664,-12.2,1001.864
1527,11.224,-15.616,1002.84
1528,11.224,-19.52,1000.4
1529,12.2,-18.056,1001.864
1530,11.712,-17.08,1001.864
1531,12.688,-18.544,1004.792
1532,14.152,-16.592,1002.352
1533,13.176,-15.616,1002.84
1534,13.176,-15.616,1001.864
1535,13.664,-15.128,1002.352
1536,15.128,-17.08,1000.888
1537,15.128,-15.616,1001.376
1538,11.712,-12.2,1001.376
1539,13.664,-17.08,1000.888
1540,12.2,-12.688,1002.352
1541,14.152,-19.032,1003.328
1542,14.152,-20.496,1002.352
1543,16.104,-19.52,999.424
1544,10.248,-18.544,999.912
1545,13.176,-17.568,1002.84
1546,14.152,-14.64,1002.352
1547,12.688,-16.104,1001.864
1548,16.592,-15.616,1001.376
1549,10.736,-17.568,1003.816
1550,11.712,-17.568,1002.84
1551,13.664,-19.032,1005.28
1552,14.64,-20.984,1004.792
1553,13.664,-18.544,1001.864
1554,15.616,-15.616,1002.352
1555,13.664,-13.176,1003.328
1556,13.176,-18.056,1000.888
1557,14.152,-17.568,1004.792
1558,11.224,-18.056,1003.328
1559,14.64,-14.64,1003.328
1560,11.712,-17.08,1004.304
1561,11.712,-10.248,1000.888
1562,13.664,-16.104,1001.376
1563,12.688,-16.592,1002.352
1564,10.736,-14.152,1000.4
1565,11.712,-16.592,1007.232
1566,11.712,-16.592,1002.352
1567,13.664,-11.712,1001.376
1568,16.104,-16.104,997.96
1569,14.64,-17.08,1000.4
1570,15.128,-14.64,1001.864
1571,11.224,-18.544,1001.376
1572,12.2,-18.544,1001.376
1573,13.176,-14.64,1003.328
1574,8.784,-12.688,997.472
1575,14.64,-18.544,1001.864
1576,11.224,-13.176,1003.328
1577,14.152,-15.128,998.936
1578,11.224,-17.568,1002.84
1579,13.176,-15.616,1003.328
1580,14.64,-14.152,1002.352
1581,13.176,-13.176,998.448
1582,13.664,-16.592,1002.84
1583,15.128,-12.2,1000.4
1584,11.712,-19.52,1003.816
1585,13.176,-11.712,1001.864
1586,12.688,-13.176,1003.328
1587,12.688,-14.152,999.912
